booking_id,user_id,event_date,ticket_type,price
2145,613,2024-10-27,Premium,98.82
2146,111,2024-07-01,Regular,47.07
2147,385,2024-07-13,Premium,101.81
2148,833,2024-08-19,Premium,77.87
2149,761,2023-01-28,Regular,90.63
2150,191,2024-12-08,Regular,91.66
2151,490,2024-03-21,Regular,93.57
2152,694,2023-07-27,Premium,75.45
2153,426,2024-04-14,Regular,76.05
2154,405,2024-12-16,Premium,92.88
2155,335,2023-04-14,Regular,54.17
2156,209,2024-03-01,Regular,51.11
2157,22,2023-04-11,Regular,65.71
2158,678,2024-06-24,Premium,80.76
2159,611,2024-09-30,Regular,113.42
2160,208,2024-06-05,Premium,75.96
2161,8,2023-04-16,Regular,115.0
2162,702,2024-11-09,Regular,85.31
2163,687,2023-10-04,Premium,65.93
2164,785,2023-03-06,Premium,97.94
2165,529,2023-07-07,Regular,70.14
2166,602,2023-11-13,Regular,80.02
2167,653,2023-05-18,Premium,48.27
2168,657,2023-12-09,Regular,44.83
2169,166,2023-04-15,Regular,86.07
2170,849,2024-06-29,VIP,97.07
2171,496,2024-01-15,Regular,113.91
2172,590,2023-04-20,Regular,58.81
2173,429,2024-06-28,Regular,104.27
2174,774,2023-12-20,Premium,101.29
2175,163,2023-11-13,Premium,65.18
2176,366,2023-09-23,Regular,102.76
2177,526,2024-11-24,Regular,93.88
2178,239,2023-03-06,Regular,97.84
2179,72,2023-11-29,Premium,118.35
2180,445,2024-05-27,Regular,97.01
2181,655,2023-05-13,VIP,32.26
2182,822,2024-08-14,Regular,81.45
2183,509,2024-06-23,VIP,43.66
2184,795,2024-06-18,Regular,78.03
2185,269,2024-05-10,Premium,76.87
2186,753,2024-09-12,Regular,63.33
2187,415,2024-09-10,Regular,54.45
2188,245,2024-10-18,Premium,64.39
2189,675,2024-01-04,Premium,68.26
2190,60,2024-10-12,Regular,72.37
2191,6,2023-04-09,Premium,77.11
2192,709,2023-11-13,Regular,86.71
2193,982,2023-05-03,Premium,68.75
2194,570,2023-11-16,Regular,100.59
2195,817,2024-08-15,Regular,74.24
2196,407,2024-05-09,Regular,93.49
2197,217,2024-04-01,Regular,68.91
2198,930,2024-06-05,Premium,129.87
2199,26,2024-06-03,Regular,84.35
2200,815,2024-12-17,Regular,107.71
2201,5,2023-11-11,Regular,61.12
2202,986,2024-12-09,Premium,66.06
2203,532,2024-12-10,Regular,69.96
2204,390,2024-06-25,Regular,124.46
2205,710,2024-04-23,VIP,70.75
2206,571,2023-01-20,Regular,58.53
2207,448,2024-07-13,Premium,101.02
2208,754,2023-05-10,Premium,76.18
2209,146,2023-10-20,Regular,70.64
2210,388,2023-05-12,VIP,62.79
2211,785,2023-12-22,Premium,84.78
2212,249,2023-02-23,Regular,96.25
2213,526,2024-01-22,Regular,90.76
2214,462,2023-09-22,Premium,65.41
2215,13,2023-08-03,Regular,55.25
2216,903,2024-04-04,Premium,-5.38
2217,384,2024-04-02,Regular,56.09
2218,556,2023-02-12,Regular,67.56
2219,887,2024-08-08,Regular,73.82
2220,399,2023-10-05,Regular,69.58
2221,19,2023-05-10,Regular,131.02
2222,575,2023-12-16,Premium,84.83
2223,491,2024-12-06,Premium,50.25
2224,751,2024-06-27,Premium,88.11
2225,419,2023-04-16,Premium,82.83
2226,337,2024-12-16,Premium,54.0
2227,419,2023-01-01,Regular,80.78
2228,915,2024-08-06,Premium,85.6
2229,916,2024-03-07,Regular,95.49
2230,612,2023-11-02,VIP,39.49
2231,675,2024-06-10,Premium,87.96
2232,928,2023-02-22,Regular,103.2
2233,122,2024-06-03,Regular,112.75
2234,432,2023-11-26,Regular,50.48
2235,44,2024-07-11,Regular,72.08
2236,872,2023-11-21,Regular,74.02
2237,920,2023-04-24,Regular,88.51
2238,317,2023-05-27,Regular,71.71
2239,381,2023-06-15,VIP,60.69
2240,145,2024-01-14,Premium,79.34
2241,327,2023-05-19,Premium,68.25
2242,363,2024-09-20,Premium,86.24
2243,50,2023-10-26,Regular,58.81
2244,65,2023-10-03,Regular,54.55
2245,355,2023-06-27,Premium,101.31
2246,800,2023-12-20,VIP,120.45
2247,164,2023-06-03,Regular,111.45
2248,141,2023-07-20,Premium,73.56
2249,966,2023-04-25,VIP,96.1
2250,826,2024-11-01,Premium,61.27
2251,128,2024-07-07,VIP,85.16
2252,398,2023-03-09,Regular,63.32
2253,933,2024-03-20,VIP,100.13
2254,880,2024-03-20,Premium,97.47
2255,463,2023-11-22,Regular,116.52
2256,751,2024-12-08,VIP,70.41
2257,836,2024-08-24,Regular,106.58
2258,808,2024-09-14,Regular,85.13
2259,187,2023-12-25,Regular,76.51
2260,720,2023-05-25,Regular,81.74
2261,732,2023-10-02,Regular,108.96
2262,912,2024-05-23,Premium,72.36
2263,190,2023-06-28,Regular,73.38
2264,388,2024-04-21,Regular,33.69
2265,429,2024-02-18,Regular,72.06
2266,858,2023-06-02,Regular,80.29
2267,284,2023-04-14,Premium,59.76
2268,864,2023-03-16,Premium,54.84
2269,237,2023-05-08,VIP,37.98
2270,194,2024-12-11,Premium,63.31
2271,287,2024-10-27,Regular,103.42
2272,771,2024-07-21,VIP,45.36
2273,758,2023-12-11,Premium,90.78
2274,136,2024-06-14,Regular,92.59
2275,792,2023-06-08,Premium,124.06
2276,783,2024-06-21,VIP,95.77
2277,171,2024-03-01,Premium,94.09
2278,159,2024-11-11,Regular,82.35
2279,201,2023-01-23,Premium,75.02
2280,487,2023-02-16,Regular,92.04
2281,557,2024-06-08,Regular,99.97
2282,962,2024-12-29,Regular,78.41
2283,776,2024-12-06,Regular,100.84
2284,583,2023-05-24,Regular,132.66
2285,504,2024-08-07,Regular,76.42
2286,876,2024-10-29,Premium,76.98
2287,371,2024-08-11,Premium,73.16
2288,103,2024-02-23,VIP,77.67
2289,125,2024-11-11,Regular,99.46
2290,313,2023-03-26,Regular,76.74
2291,976,2024-02-20,VIP,78.78
2292,995,2024-11-24,Regular,70.01
2293,798,2024-04-26,Premium,84.78
2294,458,2024-03-31,Premium,64.94
2295,230,2023-10-24,Regular,50.48
2296,658,2023-04-22,Premium,83.95
2297,882,2023-08-18,Premium,114.59
2298,197,2023-04-06,Regular,69.2
2299,885,2024-11-10,Regular,54.18
2300,733,2024-01-13,Regular,113.31
2301,423,2023-06-05,Regular,75.91
2302,572,2024-02-25,Regular,93.89
2303,610,2023-04-15,Regular,60.42
2304,171,2024-12-05,Regular,75.2
2305,382,2023-11-26,VIP,103.01
2306,173,2024-03-14,Regular,77.62
2307,663,2023-05-12,Regular,77.86
2308,453,2024-01-17,Regular,45.23
2309,350,2023-05-18,Regular,90.74
2310,902,2023-09-27,Regular,59.28
2311,952,2024-07-03,Regular,97.39
2312,634,2024-01-31,Regular,79.05
2313,494,2024-07-10,Premium,80.82
2314,620,2024-04-08,VIP,90.45
2315,4,2024-11-05,Regular,82.51
2316,93,2024-03-25,Regular,109.37
2317,919,2023-11-27,Premium,106.2
2318,6,2023-09-10,Premium,50.66
2319,288,2024-11-11,Regular,71.59
2320,618,2023-10-12,VIP,91.73
2321,146,2023-10-01,Regular,56.15
2322,783,2023-01-20,Regular,43.64
2323,424,2023-08-27,Premium,59.8
2324,890,2023-09-27,VIP,72.7
2325,608,2024-02-22,Premium,-6.29
2326,457,2023-11-06,Regular,52.72
2327,741,2023-01-31,Regular,39.43
2328,202,2023-04-14,Regular,97.93
2329,212,2024-11-12,Regular,93.63
2330,6,2023-07-05,Premium,80.57
2331,624,2023-05-08,Premium,77.0
2332,376,2023-07-29,Premium,85.9
2333,891,2024-02-18,VIP,55.03
2334,447,2023-10-08,Regular,100.06
2335,835,2023-09-10,Premium,76.86
2336,106,2023-01-19,Premium,93.35
2337,651,2024-12-12,Regular,92.53
2338,811,2023-05-16,Premium,85.68
2339,401,2023-08-11,Regular,81.26
2340,96,2023-01-03,Premium,79.77
2341,388,2023-08-24,Regular,73.74
2342,959,2024-04-09,Regular,84.66
2343,452,2023-08-16,Premium,79.12
2344,849,2024-10-15,Premium,65.26
2345,809,2024-05-13,Regular,87.19
2346,979,2024-06-04,Regular,80.61
2347,901,2024-12-02,Regular,99.2
2348,416,2024-11-07,Regular,38.79
2349,726,2023-05-19,Premium,75.72
2350,504,2023-10-03,VIP,60.5
2351,454,2023-10-18,Regular,64.65
2352,291,2023-02-22,Premium,86.19
2353,534,2024-11-17,Regular,46.28
2354,193,2023-04-20,Premium,77.66
2355,980,2024-12-15,Regular,75.61
2356,150,2024-10-09,Regular,54.0
2357,880,2023-01-04,Premium,78.16
2358,759,2024-10-28,Regular,59.77
2359,779,2024-11-14,Premium,118.95
2360,973,2023-02-16,Premium,99.04
2361,763,2023-04-04,Regular,76.35
2362,515,2024-07-13,Regular,66.37
2363,393,2023-08-01,Premium,85.08
2364,316,2024-03-11,Premium,90.35
2365,76,2024-05-22,Regular,80.09
2366,599,2024-10-12,Regular,54.7
2367,270,2023-07-24,Premium,70.81
2368,225,2024-01-16,Regular,76.56
2369,530,2023-03-14,Regular,80.81
2370,113,2024-05-30,Regular,81.27
2371,251,2023-03-17,Premium,89.62
2372,233,2023-03-18,Premium,101.83
2373,841,2024-02-14,VIP,95.25
2374,791,2024-09-05,Premium,86.81
2375,714,2023-04-16,VIP,49.85
2376,83,2024-07-04,Regular,98.73
2377,125,2024-04-20,Premium,91.38
2378,175,2023-10-02,Regular,69.88
2379,69,2023-03-29,Premium,75.59
2380,47,2024-12-23,Regular,76.31
2381,884,2023-03-18,Regular,66.24
2382,256,2023-03-18,Premium,40.04
2383,727,2024-03-17,Premium,52.67
2384,30,2024-06-23,Regular,56.87
2385,281,2023-09-02,Premium,35.64
2386,924,2024-07-31,Regular,52.73
2387,994,2024-01-17,Regular,97.82
2388,237,2024-12-17,Premium,84.72
2389,248,2024-07-23,Regular,55.58
2390,368,2024-12-13,VIP,61.24
2391,495,2023-05-22,Regular,99.58
2392,25,2024-01-03,Premium,99.09
2393,586,2023-03-25,Premium,76.4
2394,718,2023-05-23,Regular,98.5
2395,490,2023-12-18,Regular,59.68
2396,494,2024-06-28,Premium,79.55
2397,314,2023-06-01,Premium,45.51
2398,606,2023-06-07,Regular,67.71
2399,375,2024-03-21,Regular,75.56
2400,639,2024-10-14,Regular,41.3
2401,937,2023-10-30,Regular,86.86
2402,25,2024-09-15,Regular,90.2
2403,334,2024-10-17,Regular,95.22
2404,355,2024-03-25,Premium,121.68
2405,116,2024-12-21,Premium,83.33
2406,48,2023-08-12,VIP,73.72
2407,738,2023-02-12,Premium,42.96
2408,778,2023-09-21,VIP,82.84
2409,99,2023-01-03,Regular,86.19
2410,459,2024-09-28,Premium,47.88
2411,523,2023-09-25,VIP,70.2
2412,597,2024-08-18,Premium,75.22
2413,405,2023-01-16,Regular,85.59
2414,214,2023-11-30,Premium,92.12
2415,685,2024-04-08,VIP,64.27
2416,903,2023-02-28,Premium,79.03
2417,503,2023-06-26,Regular,86.47
2418,721,2023-03-04,Premium,71.36
2419,448,2024-07-14,VIP,66.57
2420,894,2023-11-03,Regular,89.25
2421,576,2023-09-03,Premium,71.45
2422,258,2023-10-16,Regular,51.06
2423,844,2023-11-28,Premium,102.46
2424,121,2024-06-10,Premium,53.27
2425,810,2023-09-12,Regular,73.11
2426,978,2024-08-26,Regular,81.44
2427,54,2024-05-24,Premium,84.1
2428,331,2024-12-18,Regular,78.39
2429,784,2024-08-28,Regular,16.16
2430,241,2024-04-07,Premium,60.95
2431,755,2023-07-18,Regular,80.93
2432,530,2023-09-28,Regular,72.82
2433,483,2024-07-11,VIP,85.23
2434,187,2023-03-05,Regular,95.43
2435,858,2023-08-18,Regular,85.13
2436,656,2023-09-06,Premium,60.42
2437,262,2023-09-03,Premium,64.23
2438,953,2024-08-09,VIP,107.63
2439,364,2023-06-06,VIP,71.42
2440,491,2024-12-02,Premium,73.09
2441,431,2024-07-17,Regular,85.2
2442,239,2023-03-29,Regular,99.74
2443,304,2023-11-09,Regular,56.97
2444,298,2023-03-07,Regular,65.08
2445,76,2024-10-23,Premium,42.92
2446,700,2023-01-20,Premium,69.07
2447,333,2023-02-02,Regular,86.35
2448,900,2024-07-11,Premium,67.72
2449,999,2023-03-14,Regular,110.2
2450,758,2023-12-09,Regular,77.32
2451,642,2023-05-13,Premium,72.95
2452,474,2023-02-24,Regular,67.96
2453,827,2023-03-02,Regular,47.8
2454,923,2024-06-03,Regular,73.19
2455,283,2023-09-29,Regular,82.17
2456,591,2023-09-03,Premium,72.64
2457,72,2023-06-25,VIP,79.62
2458,263,2024-09-19,Regular,61.59
2459,703,2023-11-13,Regular,50.11
2460,879,2024-12-05,Premium,72.88
2461,887,2024-10-23,VIP,79.41
2462,942,2023-05-11,Regular,71.63
2463,575,2023-04-12,Regular,79.07
2464,1000,2023-11-06,Premium,90.53
2465,892,2023-10-19,Premium,90.46
2466,12,2024-12-22,Regular,92.15
2467,141,2024-05-09,Premium,95.11
2468,766,2023-12-27,Regular,84.94
2469,555,2023-12-04,Regular,82.13
2470,17,2024-08-01,Regular,113.86
2471,63,2023-01-10,Premium,90.67
2472,253,2023-02-18,Regular,58.1
2473,465,2024-05-01,Regular,37.74
2474,376,2024-09-14,Regular,70.18
2475,804,2023-11-17,Premium,87.49
2476,981,2024-12-31,Regular,94.18
2477,520,2024-07-22,Regular,49.99
2478,837,2024-09-16,Regular,89.59
2479,90,2023-05-13,Premium,97.69
2480,720,2024-08-05,Regular,87.17
2481,804,2023-03-24,Regular,83.31
2482,796,2023-02-26,Regular,72.34
2483,630,2024-01-11,Premium,65.8
2484,861,2023-12-15,Regular,90.71
2485,175,2023-09-28,Premium,86.67
2486,76,2024-04-27,Premium,68.46
2487,613,2023-04-21,VIP,125.84
2488,926,2023-03-17,Regular,44.8
2489,663,2023-06-07,VIP,70.36
2490,400,2024-06-15,Regular,59.57
2491,782,2024-10-04,Regular,82.68
2492,970,2023-11-25,Premium,36.02
2493,71,2023-05-02,Regular,100.39
2494,180,2023-02-10,Regular,95.11
2495,124,2023-06-16,Regular,80.35
2496,381,2024-10-03,Premium,68.79
2497,293,2023-01-23,Regular,89.33
2498,797,2023-10-06,Premium,81.57
2499,195,2024-04-13,Premium,94.04
2500,911,2024-02-04,Premium,72.55
2501,228,2023-01-09,Regular,71.37
2502,431,2023-01-13,VIP,96.55
2503,942,2023-02-21,Regular,87.67
2504,436,2023-07-28,Regular,71.52
2505,787,2024-07-03,Regular,82.36
2506,461,2024-09-03,Regular,78.7
2507,618,2024-12-05,Regular,84.34
2508,21,2024-02-06,Regular,100.39
2509,64,2023-07-10,Regular,68.0
2510,165,2023-02-20,Regular,62.11
2511,27,2024-01-28,Premium,80.48
2512,311,2024-10-14,Premium,64.27
2513,285,2024-11-10,Premium,56.78
2514,660,2024-09-12,Regular,94.87
2515,281,2024-12-19,Regular,69.26
2516,838,2023-10-27,VIP,37.64
2517,831,2024-09-13,Regular,91.95
2518,164,2023-07-15,Premium,66.24
2519,898,2024-02-21,Regular,86.56
2520,918,2024-10-25,VIP,96.67
2521,224,2024-02-24,Regular,78.79
2522,784,2024-10-01,Regular,34.29
2523,146,2024-09-08,Premium,35.73
2524,965,2024-06-05,Regular,61.55
2525,950,2023-12-22,Regular,73.86
2526,868,2023-05-28,Regular,99.0
2527,30,2023-12-31,Premium,80.83
2528,45,2023-12-30,Regular,127.35
2529,787,2024-10-13,Regular,45.17
2530,471,2024-12-02,Regular,77.43
2531,34,2024-02-06,Regular,66.09
2532,653,2024-08-28,Premium,79.69
2533,427,2024-05-06,Regular,110.03
2534,830,2023-08-17,Regular,111.3
2535,886,2024-07-28,Regular,76.09
2536,221,2024-06-20,Regular,92.23
2537,868,2023-09-25,Regular,79.31
2538,534,2024-02-09,Regular,53.49
2539,692,2023-01-11,Regular,75.29
2540,948,2023-11-16,VIP,64.9
2541,367,2024-12-13,Regular,73.74
2542,932,2023-05-06,Premium,57.96
2543,841,2023-11-02,Regular,78.1
2544,743,2024-12-02,Regular,81.11
2545,915,2024-05-25,Regular,89.09
2546,550,2023-03-30,Regular,81.2
2547,582,2023-12-21,VIP,107.69
2548,116,2024-09-19,VIP,118.84
2549,239,2023-12-18,Premium,66.91
2550,335,2024-11-19,Premium,94.4
2551,441,2023-01-14,Regular,117.29
2552,148,2023-09-14,Regular,94.92
2553,9,2023-07-28,VIP,89.35
2554,288,2023-10-08,Premium,38.56
2555,388,2024-03-18,Regular,63.84
2556,50,2024-01-24,Regular,66.76
2557,850,2024-09-08,Regular,102.74
2558,517,2024-04-27,VIP,60.39
2559,916,2023-05-27,Regular,73.29
2560,855,2023-10-06,Regular,91.81
2561,638,2024-06-04,Regular,59.49
2562,587,2024-09-21,Premium,80.58
2563,677,2024-08-28,Regular,77.98
2564,278,2024-03-09,Premium,92.54
2565,954,2023-05-24,Regular,88.18
2566,836,2023-10-16,Premium,87.55
2567,989,2024-01-21,Premium,79.02
2568,300,2023-01-14,Regular,41.48
2569,802,2023-09-14,Regular,77.79
2570,589,2023-12-12,Regular,76.11
2571,810,2024-11-28,Regular,90.33
2572,649,2023-12-11,Premium,66.54
2573,618,2024-02-04,Regular,75.84
2574,607,2023-07-26,Regular,76.47
2575,135,2023-06-21,Regular,60.75
2576,580,2024-04-08,Regular,51.93
2577,147,2023-09-27,Premium,82.65
2578,490,2023-08-09,Regular,95.16
2579,478,2023-06-01,VIP,62.5
2580,159,2024-09-14,VIP,70.64
2581,384,2023-07-02,Regular,91.59
2582,163,2024-02-03,Regular,93.53
2583,441,2023-03-13,Premium,79.63
2584,853,2024-02-22,Regular,83.28
2585,189,2023-10-10,Regular,85.64
2586,415,2023-03-15,Regular,89.22
2587,339,2023-12-21,Regular,53.57
2588,607,2024-12-27,Premium,113.34
2589,181,2024-05-11,Regular,80.48
2590,288,2023-11-24,Regular,89.6
2591,834,2024-06-18,VIP,59.76
2592,187,2024-08-02,Premium,71.28
2593,884,2024-03-22,Regular,82.54
2594,138,2024-01-08,Premium,38.91
2595,130,2023-12-28,Regular,56.98
2596,194,2023-04-03,Premium,60.49
2597,316,2023-11-17,Regular,49.43
2598,984,2023-11-20,Regular,77.12
2599,785,2024-01-19,Premium,73.52
2600,864,2024-07-28,Regular,103.47
2601,144,2023-12-12,VIP,52.59
2602,16,2023-04-13,Regular,79.69
2603,302,2023-08-03,VIP,57.4
2604,423,2023-07-11,VIP,40.66
2605,245,2024-11-02,Regular,86.76
2606,927,2024-12-19,Premium,88.41
2607,107,2023-07-13,Regular,86.04
2608,88,2024-01-15,VIP,48.67
2609,129,2024-02-07,Regular,76.67
2610,907,2024-10-25,Premium,86.95
2611,887,2024-08-22,Regular,94.04
2612,341,2023-01-11,Regular,87.57
2613,4,2023-07-06,Regular,94.3
2614,327,2024-12-26,Regular,96.35
2615,410,2023-01-15,Premium,77.1
2616,879,2023-10-24,Premium,84.97
2617,306,2024-02-15,Premium,94.99
2618,908,2024-08-07,Regular,82.8
2619,607,2023-02-21,Regular,98.98
2620,721,2024-10-01,Regular,92.49
2621,225,2023-01-28,Premium,62.35
2622,971,2024-07-30,VIP,48.88
2623,348,2023-01-17,Regular,75.39
2624,992,2023-12-17,Regular,51.38
2625,321,2024-03-03,Regular,76.66
2626,559,2024-10-11,Premium,74.85
2627,988,2023-08-17,Premium,101.02
2628,181,2023-07-29,Premium,85.1
2629,618,2024-03-06,Regular,94.56
2630,711,2023-10-21,Premium,65.21
2631,386,2024-08-04,Premium,105.59
2632,618,2023-04-14,Regular,92.87
2633,792,2023-07-23,Regular,83.55
2634,772,2023-02-22,Regular,38.87
2635,108,2024-01-10,Regular,98.57
2636,531,2023-02-23,Premium,110.47
2637,410,2023-10-03,Regular,75.23
2638,971,2023-12-01,Premium,75.63
2639,296,2023-01-31,Regular,64.67
2640,818,2023-05-15,Regular,42.37
2641,171,2023-02-27,Regular,63.76
2642,331,2023-04-15,Regular,108.19
2643,493,2023-09-23,Regular,96.58
2644,195,2024-06-05,Regular,59.55
2645,12,2024-05-10,Regular,63.43
2646,195,2023-09-10,Regular,117.7
2647,490,2023-10-22,Regular,54.6
2648,795,2024-10-29,Regular,60.69
2649,881,2023-06-07,Regular,66.41
2650,182,2024-07-02,VIP,47.84
2651,962,2024-09-22,Regular,64.25
2652,817,2023-03-08,Premium,64.55
2653,656,2023-10-26,Regular,56.96
2654,898,2024-04-07,Premium,101.56
2655,316,2024-12-25,Regular,51.66
2656,694,2023-04-11,VIP,72.16
2657,30,2023-02-25,Regular,57.46
2658,596,2023-11-28,Premium,70.8
2659,678,2024-01-28,Regular,56.53
2660,796,2024-01-16,Regular,76.52
2661,793,2023-04-02,Premium,81.43
2662,96,2024-03-22,Regular,103.04
2663,381,2023-04-19,Regular,63.23
2664,778,2023-11-13,Regular,107.36
2665,444,2023-06-17,Premium,58.86
2666,298,2024-03-10,VIP,70.24
2667,808,2024-03-17,Regular,110.29
2668,737,2023-08-06,Premium,133.06
2669,845,2023-08-10,Regular,108.72
2670,361,2024-11-03,Regular,70.53
2671,374,2024-06-11,VIP,85.3
2672,554,2023-10-05,Premium,88.65
2673,303,2024-07-22,Premium,81.91
2674,421,2024-07-27,Regular,54.84
2675,246,2024-04-10,Regular,79.69
2676,720,2024-08-24,Regular,64.88
2677,237,2024-08-06,Regular,55.63
2678,534,2023-01-30,Regular,68.77
2679,185,2023-12-25,Premium,81.31
2680,468,2023-10-15,Premium,95.03
2681,754,2023-03-27,Regular,69.92
2682,363,2023-08-22,Regular,73.43
2683,283,2023-11-09,Premium,91.08
2684,553,2023-12-31,Regular,76.42
2685,336,2023-09-26,Premium,82.63
2686,162,2024-11-28,Regular,76.56
2687,160,2023-05-11,Regular,79.05
2688,474,2023-12-17,VIP,53.42
2689,601,2023-06-29,Regular,77.45
2690,322,2024-04-24,Regular,103.56
2691,12,2023-06-12,Regular,78.38
2692,424,2023-04-06,VIP,58.32
2693,73,2024-05-24,Premium,104.53
2694,588,2023-12-31,Regular,89.43
2695,858,2023-12-19,Regular,90.35
2696,201,2024-03-11,Premium,89.81
2697,522,2023-03-24,Regular,52.47
2698,864,2023-08-13,Premium,87.96
2699,505,2024-02-16,Regular,102.69
2700,738,2023-04-28,Regular,65.4
2701,688,2024-04-26,Premium,36.43
2702,788,2023-07-11,Regular,82.31
2703,39,2024-08-13,Premium,75.65
2704,60,2024-08-12,Regular,44.05
2705,578,2024-10-20,Regular,87.11
2706,321,2023-04-17,VIP,85.61
2707,435,2024-01-17,Regular,45.68
2708,636,2024-01-25,Premium,112.79
2709,676,2023-09-01,Regular,90.02
2710,408,2024-08-07,Premium,37.19
2711,923,2024-04-12,Premium,91.38
2712,386,2024-06-21,Regular,90.8
2713,671,2023-07-29,Premium,103.3
2714,569,2024-08-26,Premium,62.52
2715,78,2024-09-28,Regular,91.67
2716,194,2023-03-14,Regular,70.27
2717,285,2024-09-26,Regular,63.87
2718,527,2023-11-05,Regular,57.7
2719,524,2024-11-26,Regular,36.94
2720,613,2024-11-29,Regular,85.81
2721,156,2024-12-10,Regular,69.54
2722,340,2024-08-12,Premium,20.4
2723,125,2023-07-05,Regular,76.51
2724,871,2023-09-10,VIP,98.16
2725,280,2023-01-13,Regular,48.86
2726,917,2023-10-26,Regular,60.75
2727,906,2023-03-17,Premium,83.82
2728,622,2023-02-20,Regular,23.82
2729,846,2023-05-29,Regular,64.33
2730,869,2024-12-31,Regular,81.93
2731,658,2023-05-02,Regular,63.78
2732,728,2023-07-30,Regular,49.04
2733,910,2023-10-07,VIP,50.0
2734,674,2024-06-21,Regular,42.76
2735,128,2024-11-15,Premium,62.34
2736,314,2023-06-05,Premium,96.13
2737,332,2023-08-26,Regular,122.24
2738,150,2024-01-11,Regular,75.72
2739,454,2023-03-23,Premium,90.36
2740,36,2024-05-06,Premium,56.18
2741,685,2023-12-22,Regular,33.17
2742,420,2023-09-30,Regular,112.03
2743,22,2024-08-02,Regular,63.1
2744,206,2023-02-13,Regular,89.37
2745,639,2024-07-26,Regular,78.17
2746,848,2023-05-03,Premium,94.89
2747,957,2023-12-15,Regular,94.08
2748,356,2024-12-08,Premium,80.55
2749,440,2023-11-26,Premium,82.76
2750,729,2024-02-13,Regular,99.25
2751,96,2023-11-19,Regular,66.81
2752,929,2023-04-21,Premium,106.11
2753,941,2023-03-30,Premium,60.84
2754,164,2024-03-08,Premium,76.53
2755,148,2024-12-10,Regular,87.58
2756,530,2024-12-12,Regular,42.42
2757,294,2023-04-09,Regular,102.64
2758,195,2024-06-22,Regular,84.52
2759,663,2024-08-23,Premium,141.02
2760,480,2023-05-26,Regular,116.61
2761,877,2024-11-24,Premium,74.78
2762,123,2023-09-14,Regular,110.71
2763,400,2023-07-08,Premium,91.95
2764,699,2023-08-28,VIP,79.62
2765,965,2024-05-17,Regular,41.81
2766,452,2024-12-08,VIP,46.53
2767,661,2024-11-07,Regular,75.09
2768,104,2023-09-28,Regular,65.09
2769,755,2024-06-03,Premium,79.5
2770,462,2024-07-03,VIP,102.45
2771,743,2023-04-24,Regular,92.3
2772,991,2023-12-05,Regular,61.07
2773,718,2024-07-21,Premium,93.5
2774,710,2023-12-25,Premium,56.72
2775,396,2024-10-11,Regular,52.16
2776,912,2024-09-05,Premium,82.63
2777,337,2023-11-30,Regular,58.71
2778,599,2024-11-19,Regular,62.16
2779,142,2023-06-18,Regular,94.88
2780,317,2023-12-05,Regular,88.15
2781,711,2023-09-18,VIP,67.56
2782,558,2023-07-18,Regular,42.5
2783,800,2023-07-30,VIP,60.3
2784,527,2023-10-14,Regular,113.84
2785,556,2024-11-22,Premium,94.33
2786,401,2024-04-16,Premium,103.47
2787,681,2024-04-26,Premium,80.12
2788,310,2023-01-23,Premium,67.98
2789,495,2024-07-13,Regular,93.1
2790,556,2023-04-19,Premium,100.64
2791,610,2023-10-23,Premium,65.41
2792,773,2023-01-06,Regular,60.74
2793,109,2024-07-03,Premium,44.57
2794,795,2024-11-11,Regular,60.23
2795,372,2023-07-22,Regular,88.38
2796,855,2023-11-21,Premium,63.07
2797,616,2023-09-01,Regular,93.63
2798,768,2023-11-23,Premium,114.34
2799,891,2023-02-16,Regular,75.5
2800,206,2024-08-13,Regular,74.67
2801,847,2024-09-13,Regular,85.97
2802,43,2023-01-13,Regular,63.51
2803,865,2024-01-15,Premium,62.05
2804,245,2023-12-31,Regular,62.65
2805,287,2024-08-24,Regular,52.09
2806,355,2023-12-08,Regular,93.0
2807,785,2023-08-09,Regular,65.07
2808,476,2023-03-14,Premium,97.23
2809,83,2024-09-16,Regular,85.59
2810,110,2023-02-15,Premium,74.54
2811,950,2024-05-18,VIP,91.19
2812,190,2023-10-01,Premium,56.13
2813,983,2024-07-08,Premium,59.39
2814,800,2023-07-27,Regular,89.27
2815,936,2024-09-06,Regular,31.09
2816,909,2023-05-04,Premium,75.29
2817,251,2023-01-10,Premium,86.81
2818,724,2023-11-25,Premium,101.22
2819,291,2023-07-06,Premium,105.31
2820,645,2024-06-26,Regular,72.39
2821,201,2024-10-29,Regular,90.41
2822,797,2023-03-01,Premium,58.91
2823,326,2024-03-17,Premium,66.13
2824,511,2023-08-05,Regular,102.35
2825,409,2023-01-02,Premium,74.2
2826,607,2024-06-19,Regular,78.19
2827,790,2024-12-18,Regular,54.34
2828,962,2024-12-11,Premium,83.45
2829,941,2023-12-22,Premium,90.08
2830,837,2024-09-17,Regular,89.46
2831,508,2024-10-28,Regular,50.77
2832,731,2023-06-14,Regular,95.0
2833,601,2023-04-01,Premium,55.04
2834,72,2023-06-16,Regular,74.47
2835,247,2023-07-26,Premium,42.64
2836,641,2023-10-09,VIP,71.41
2837,724,2023-03-06,Premium,54.93
2838,940,2024-05-30,Regular,66.02
2839,855,2023-06-06,Premium,76.2
2840,608,2023-11-02,Regular,91.54
2841,587,2024-01-30,Regular,90.86
2842,935,2023-03-15,Regular,28.25
