booking_id,user_id,event_date,ticket_type,price,revenue_id,revenue_date,tax,total
3967,599,2024-12-05,Regular,77.25,3967,2024-12-05,5.41,82.66
3968,882,2024-03-31,Regular,95.6,3968,2024-03-31,6.69,102.29
3969,874,2024-08-10,Regular,86.35,3969,2024-08-10,6.04,92.39
3970,472,2024-05-16,Regular,72.4,3970,2024-05-16,5.07,77.47
3971,56,2024-08-17,Regular,114.16,3971,2024-08-17,7.99,122.15
3972,625,2023-01-25,VIP,91.97,3972,2023-01-25,6.44,98.41
3973,13,2024-07-22,Premium,81.8,3973,2024-07-22,5.73,87.53
3974,440,2023-02-01,Premium,84.11,3974,2023-02-01,5.89,90.0
3975,18,2023-01-12,Regular,76.22,3975,2023-01-12,5.34,81.56
3976,694,2023-11-15,Regular,75.33,3976,2023-11-15,5.27,80.6
3977,973,2024-08-26,Regular,31.6,3977,2024-08-26,2.21,33.81
3978,113,2023-01-01,Premium,56.7,3978,2023-01-01,3.97,60.67
3979,229,2024-03-10,Regular,64.18,3979,2024-03-10,4.49,68.67
3980,171,2023-05-16,Regular,84.01,3980,2023-05-16,5.88,89.89
3981,295,2023-07-15,Premium,41.97,3981,2023-07-15,2.94,44.91
3982,189,2023-05-13,Regular,64.58,3982,2023-05-13,4.52,69.1
3983,426,2023-03-27,Regular,62.01,3983,2023-03-27,4.34,66.35
3984,977,2024-04-20,Regular,77.34,3984,2024-04-20,5.41,82.75
3985,79,2023-11-20,Regular,84.06,3985,2023-11-20,5.88,89.94
3986,658,2023-06-29,Regular,62.08,3986,2023-06-29,4.35,66.43
3987,919,2024-05-30,Regular,63.52,3987,2024-05-30,4.45,67.97
3988,182,2024-09-29,Premium,61.39,3988,2024-09-29,4.3,65.69
3989,499,2023-06-24,Premium,67.2,3989,2023-06-24,4.7,71.9
3990,798,2023-01-21,Regular,73.98,3990,2023-01-21,5.18,79.16
3991,762,2023-04-15,Premium,101.3,3991,2023-04-15,7.09,108.39
3992,866,2024-07-31,Regular,54.75,3992,2024-07-31,3.83,58.58
3993,826,2024-03-18,Regular,110.02,3993,2024-03-18,7.7,117.72
3994,708,2023-02-18,Regular,50.32,3994,2023-02-18,3.52,53.84
3995,835,2024-06-11,Premium,94.09,3995,2024-06-11,6.59,100.68
3996,71,2023-05-25,Regular,65.48,3996,2023-05-25,4.58,70.06
3997,248,2023-12-06,Premium,56.78,3997,2023-12-06,3.97,60.75
3998,146,2023-12-20,Premium,101.34,3998,2023-12-20,7.09,108.43
3999,618,2023-03-16,Regular,76.64,3999,2023-03-16,5.36,82.0
4000,775,2024-07-31,Premium,75.87,4000,2024-07-31,5.31,81.18
4001,296,2024-09-28,VIP,69.46,4001,2024-09-28,4.86,74.32
4002,582,2023-11-15,Regular,63.37,4002,2023-11-15,4.44,67.81
4003,470,2023-03-28,Regular,71.46,4003,2023-03-28,5.0,76.46
4004,506,2024-07-06,Premium,10.46,4004,2024-07-06,0.73,11.19
4005,193,2024-11-28,Premium,37.93,4005,2024-11-28,2.66,40.59
4006,68,2023-02-11,Regular,82.85,4006,2023-02-11,5.8,88.65
4007,494,2023-04-03,Regular,98.66,4007,2023-04-03,6.91,105.57
4008,817,2024-11-27,Regular,102.27,4008,2024-11-27,7.16,109.43
4009,52,2024-12-27,Regular,55.86,4009,2024-12-27,3.91,59.77
4010,882,2024-05-21,Regular,78.86,4010,2024-05-21,5.52,84.38
4011,363,2024-06-12,VIP,31.13,4011,2024-06-12,2.18,33.31
4012,797,2023-09-22,Premium,67.97,4012,2023-09-22,4.76,72.73
4013,917,2024-09-17,Regular,91.47,4013,2024-09-17,6.4,97.87
4014,474,2023-10-19,Premium,74.65,4014,2023-10-19,5.23,79.88
4015,846,2024-04-08,Premium,68.37,4015,2024-04-08,4.79,73.16
4016,521,2024-07-13,Regular,74.73,4016,2024-07-13,5.23,79.96
4017,763,2023-04-07,Regular,100.66,4017,2023-04-07,7.05,107.71
4018,431,2023-04-05,Regular,70.11,4018,2023-04-05,4.91,75.02
4019,844,2023-11-22,Premium,76.45,4019,2023-11-22,5.35,81.8
4020,298,2023-03-15,Regular,105.39,4020,2023-03-15,7.38,112.77
4021,435,2023-12-02,VIP,70.43,4021,2023-12-02,4.93,75.36
4022,696,2023-03-09,Regular,42.27,4022,2023-03-09,2.96,45.23
4023,691,2023-03-18,Regular,102.37,4023,2023-03-18,7.17,109.54
4024,198,2023-07-27,Regular,95.31,4024,2023-07-27,6.67,101.98
4025,128,2023-08-09,Regular,30.67,4025,2023-08-09,2.15,32.82
4026,532,2023-09-19,Premium,72.4,4026,2023-09-19,5.07,77.47
4027,984,2024-02-14,VIP,74.56,4027,2024-02-14,5.22,79.78
4028,411,2023-11-27,Regular,102.37,4028,2023-11-27,7.17,109.54
4029,934,2023-12-10,VIP,74.71,4029,2023-12-10,5.23,79.94
4030,840,2023-03-15,Premium,78.32,4030,2023-03-15,5.48,83.8
4031,65,2024-09-28,Regular,78.94,4031,2024-09-28,5.53,84.47
4032,694,2024-11-30,Premium,65.68,4032,2024-11-30,4.6,70.28
4033,241,2023-09-11,Regular,100.94,4033,2023-09-11,7.07,108.01
4034,369,2023-11-28,Regular,59.15,4034,2023-11-28,4.14,63.29
4035,536,2024-02-02,Regular,65.29,4035,2024-02-02,4.57,69.86
4036,384,2023-12-11,Premium,74.88,4036,2023-12-11,5.24,80.12
4037,431,2024-08-06,Regular,48.24,4037,2024-08-06,3.38,51.62
4038,967,2024-10-29,Premium,110.31,4038,2024-10-29,7.72,118.03
4039,83,2024-03-30,Premium,74.98,4039,2024-03-30,5.25,80.23
4040,982,2023-04-25,Regular,91.49,4040,2023-04-25,6.4,97.89
4041,831,2023-11-09,Regular,55.85,4041,2023-11-09,3.91,59.76
4042,697,2023-08-16,Regular,89.23,4042,2023-08-16,6.25,95.48
4043,951,2023-09-02,Regular,90.93,4043,2023-09-02,6.37,97.3
4044,828,2024-06-09,Regular,93.82,4044,2024-06-09,6.57,100.39
4045,611,2024-06-11,Regular,113.1,4045,2024-06-11,7.92,121.02
4046,574,2024-03-02,Regular,63.84,4046,2024-03-02,4.47,68.31
4047,286,2023-02-11,Regular,71.27,4047,2023-02-11,4.99,76.26
4048,989,2024-04-09,Regular,58.1,4048,2024-04-09,4.07,62.17
4049,534,2024-09-13,Regular,73.08,4049,2024-09-13,5.12,78.2
4050,459,2023-10-05,Premium,88.28,4050,2023-10-05,6.18,94.46
4051,212,2023-01-19,VIP,87.2,4051,2023-01-19,6.1,93.3
4052,126,2023-03-07,Regular,107.82,4052,2023-03-07,7.55,115.37
4053,413,2023-06-16,Regular,84.8,4053,2023-06-16,5.94,90.74
4054,499,2024-08-07,Regular,75.01,4054,2024-08-07,5.25,80.26
4055,425,2024-02-07,Regular,53.17,4055,2024-02-07,3.72,56.89
4056,554,2024-02-13,Regular,92.33,4056,2024-02-13,6.46,98.79
4057,610,2023-04-22,Premium,71.87,4057,2023-04-22,5.03,76.9
4058,961,2023-10-01,VIP,92.78,4058,2023-10-01,6.49,99.27
4059,543,2024-02-11,Regular,66.5,4059,2024-02-11,4.66,71.16
4060,158,2024-01-08,Premium,99.01,4060,2024-01-08,6.93,105.94
4061,112,2024-08-19,Regular,82.73,4061,2024-08-19,5.79,88.52
4062,402,2024-10-12,Regular,94.85,4062,2024-10-12,6.64,101.49
4063,759,2023-02-08,Regular,82.72,4063,2023-02-08,5.79,88.51
4064,122,2023-04-15,Regular,56.49,4064,2023-04-15,3.95,60.44
4065,273,2023-11-20,Regular,67.69,4065,2023-11-20,4.74,72.43
4066,294,2024-02-18,Regular,49.39,4066,2024-02-18,3.46,52.85
4067,398,2024-03-04,Regular,78.69,4067,2024-03-04,5.51,84.2
4068,471,2024-09-26,Regular,45.75,4068,2024-09-26,3.2,48.95
4069,985,2024-12-30,Premium,80.88,4069,2024-12-30,5.66,86.54
4070,207,2023-03-02,VIP,2.61,4070,2023-03-02,0.18,2.79
4071,110,2024-09-03,Regular,91.2,4071,2024-09-03,6.38,97.58
4072,440,2023-11-03,Regular,52.93,4072,2023-11-03,3.71,56.64
4073,278,2023-12-20,Regular,55.92,4073,2023-12-20,3.91,59.83
4074,963,2024-01-28,Premium,102.44,4074,2024-01-28,7.17,109.61
4075,568,2023-07-23,Regular,81.4,4075,2023-07-23,5.7,87.1
4076,887,2023-09-15,Regular,91.93,4076,2023-09-15,6.44,98.37
4077,915,2024-04-30,Regular,54.89,4077,2024-04-30,3.84,58.73
4078,569,2024-05-31,Regular,94.24,4078,2024-05-31,6.6,100.84
4079,940,2024-03-21,Regular,72.25,4079,2024-03-21,5.06,77.31
4080,482,2024-12-09,VIP,77.35,4080,2024-12-09,5.41,82.76
4081,803,2023-06-29,Premium,104.81,4081,2023-06-29,7.34,112.15
4082,114,2023-12-08,Regular,51.74,4082,2023-12-08,3.62,55.36
4083,893,2023-05-13,Regular,93.26,4083,2023-05-13,6.53,99.79
4084,897,2024-03-18,Regular,82.71,4084,2024-03-18,5.79,88.5
4085,820,2023-09-10,Regular,70.74,4085,2023-09-10,4.95,75.69
4086,853,2023-09-22,Premium,53.12,4086,2023-09-22,3.72,56.84
4087,477,2023-04-03,Regular,70.51,4087,2023-04-03,4.94,75.45
4088,710,2024-10-23,Regular,58.63,4088,2024-10-23,4.1,62.73
4089,933,2024-02-15,Regular,98.74,4089,2024-02-15,6.91,105.65
4090,321,2023-05-18,Premium,76.84,4090,2023-05-18,5.38,82.22
4091,179,2023-07-27,Premium,61.46,4091,2023-07-27,4.3,65.76
4092,897,2024-09-28,Regular,46.25,4092,2024-09-28,3.24,49.49
4093,219,2024-07-26,Regular,65.74,4093,2024-07-26,4.6,70.34
4094,789,2023-11-03,Regular,99.72,4094,2023-11-03,6.98,106.7
4095,949,2023-09-23,VIP,77.23,4095,2023-09-23,5.41,82.64
4096,528,2024-10-07,Regular,71.4,4096,2024-10-07,5.0,76.4
4097,492,2023-11-14,Regular,108.97,4097,2023-11-14,7.63,116.6
4098,891,2023-04-23,Regular,66.71,4098,2023-04-23,4.67,71.38
4099,61,2024-01-13,Premium,58.83,4099,2024-01-13,4.12,62.95
4100,54,2024-03-29,Regular,83.08,4100,2024-03-29,5.82,88.9
4101,680,2023-07-10,Regular,83.39,4101,2023-07-10,5.84,89.23
4102,538,2024-03-15,Regular,63.26,4102,2024-03-15,4.43,67.69
4103,848,2023-07-06,Premium,59.05,4103,2023-07-06,4.13,63.18
4104,988,2024-01-02,Premium,103.94,4104,2024-01-02,7.28,111.22
4105,65,2023-03-30,Premium,66.34,4105,2023-03-30,4.64,70.98
4106,612,2023-07-06,Regular,45.96,4106,2023-07-06,3.22,49.18
4107,586,2023-05-12,Regular,78.86,4107,2023-05-12,5.52,84.38
4108,704,2024-09-26,VIP,92.89,4108,2024-09-26,6.5,99.39
4109,171,2024-07-13,Regular,71.19,4109,2024-07-13,4.98,76.17
4110,273,2024-01-11,Premium,85.74,4110,2024-01-11,6.0,91.74
4111,889,2024-11-21,Premium,54.05,4111,2024-11-21,3.78,57.83
4112,699,2024-11-22,Regular,87.57,4112,2024-11-22,6.13,93.7
4113,535,2023-04-09,Regular,55.9,4113,2023-04-09,3.91,59.81
4114,391,2023-02-03,Premium,81.1,4114,2023-02-03,5.68,86.78
4115,940,2024-08-04,Premium,90.35,4115,2024-08-04,6.32,96.67
4116,693,2023-06-20,Regular,76.97,4116,2023-06-20,5.39,82.36
4117,327,2024-01-01,Regular,50.29,4117,2024-01-01,3.52,53.81
4118,108,2023-02-28,Regular,51.16,4118,2023-02-28,3.58,54.74
4119,847,2023-06-30,Regular,106.86,4119,2023-06-30,7.48,114.34
4120,162,2023-01-19,Regular,59.64,4120,2023-01-19,4.17,63.81
4121,814,2023-08-14,Regular,90.3,4121,2023-08-14,6.32,96.62
4122,452,2024-04-17,VIP,77.37,4122,2024-04-17,5.42,82.79
4123,206,2023-04-05,Premium,54.92,4123,2023-04-05,3.84,58.76
4124,590,2023-10-24,Premium,64.34,4124,2023-10-24,4.5,68.84
4125,16,2024-08-15,Regular,109.0,4125,2024-08-15,7.63,116.63
4126,327,2023-06-24,Regular,144.79,4126,2023-06-24,10.14,154.93
4127,608,2023-08-10,VIP,68.65,4127,2023-08-10,4.81,73.46
4128,659,2024-09-06,Regular,67.27,4128,2024-09-06,4.71,71.98
4129,2,2023-02-23,Regular,42.23,4129,2023-02-23,2.96,45.19
4130,10,2024-11-25,Regular,42.0,4130,2024-11-25,2.94,44.94
4131,434,2024-02-07,Premium,57.85,4131,2024-02-07,4.05,61.9
4132,125,2023-11-14,Premium,66.1,4132,2023-11-14,4.63,70.73
4133,81,2023-12-15,Regular,74.49,4133,2023-12-15,5.21,79.7
4134,485,2024-03-18,Premium,88.8,4134,2024-03-18,6.22,95.02
4135,652,2024-08-02,Regular,79.42,4135,2024-08-02,5.56,84.98
4136,838,2024-06-23,Regular,89.13,4136,2024-06-23,6.24,95.37
4137,150,2023-10-09,Premium,62.72,4137,2023-10-09,4.39,67.11
4138,800,2023-12-26,Premium,73.58,4138,2023-12-26,5.15,78.73
4139,873,2024-09-22,Regular,67.72,4139,2024-09-22,4.74,72.46
4140,340,2024-10-07,Regular,49.67,4140,2024-10-07,3.48,53.15
4141,129,2024-10-02,Premium,35.52,4141,2024-10-02,2.49,38.01
4142,438,2023-01-08,Premium,61.62,4142,2023-01-08,4.31,65.93
4143,751,2024-07-16,Premium,25.38,4143,2024-07-16,1.78,27.16
4144,501,2024-05-05,Regular,52.34,4144,2024-05-05,3.66,56.0
4145,58,2023-12-07,VIP,85.9,4145,2023-12-07,6.01,91.91
4146,198,2024-04-16,VIP,78.6,4146,2024-04-16,5.5,84.1
4147,211,2024-11-17,Regular,75.43,4147,2024-11-17,5.28,80.71
4148,914,2024-11-25,Premium,98.61,4148,2024-11-25,6.9,105.51
4149,902,2024-12-04,Regular,60.43,4149,2024-12-04,4.23,64.66
4150,45,2023-09-06,Regular,88.64,4150,2023-09-06,6.2,94.84
4151,97,2023-08-23,Premium,58.86,4151,2023-08-23,4.12,62.98
4152,279,2023-03-24,Regular,80.55,4152,2023-03-24,5.64,86.19
4153,535,2023-04-03,Regular,78.07,4153,2023-04-03,5.46,83.53
4154,410,2024-01-29,Premium,79.15,4154,2024-01-29,5.54,84.69
4155,461,2023-09-25,Regular,67.27,4155,2023-09-25,4.71,71.98
4156,391,2024-02-21,Regular,81.39,4156,2024-02-21,5.7,87.09
4157,847,2024-09-23,VIP,82.95,4157,2024-09-23,5.81,88.76
4158,44,2024-08-05,Regular,46.39,4158,2024-08-05,3.25,49.64
4159,27,2024-06-12,Regular,91.97,4159,2024-06-12,6.44,98.41
4160,794,2023-09-10,Regular,50.28,4160,2023-09-10,3.52,53.8
4161,97,2023-05-02,Regular,57.45,4161,2023-05-02,4.02,61.47
4162,975,2023-01-10,Premium,79.84,4162,2023-01-10,5.59,85.43
4163,548,2023-11-12,Premium,86.96,4163,2023-11-12,6.09,93.05
4164,621,2023-09-30,Regular,79.4,4164,2023-09-30,5.56,84.96
4165,567,2023-11-02,Premium,81.51,4165,2023-11-02,5.71,87.22
4166,704,2023-07-29,Regular,52.27,4166,2023-07-29,3.66,55.93
4167,219,2024-12-30,Regular,64.53,4167,2024-12-30,4.52,69.05
4168,185,2024-04-08,Premium,33.99,4168,2024-04-08,2.38,36.37
4169,69,2024-12-12,Premium,56.62,4169,2024-12-12,3.96,60.58
4170,829,2024-12-28,Regular,48.17,4170,2024-12-28,3.37,51.54
4171,130,2024-12-17,Regular,75.27,4171,2024-12-17,5.27,80.54
4172,567,2024-02-20,Regular,122.12,4172,2024-02-20,8.55,130.67
4173,890,2023-08-04,Regular,90.2,4173,2023-08-04,6.31,96.51
4174,609,2023-03-21,Regular,30.1,4174,2023-03-21,2.11,32.21
4175,848,2024-04-24,Premium,44.65,4175,2024-04-24,3.13,47.78
4176,599,2024-06-30,Regular,49.02,4176,2024-06-30,3.43,52.45
4177,806,2023-01-18,Premium,39.9,4177,2023-01-18,2.79,42.69
4178,631,2023-06-14,Regular,69.35,4178,2023-06-14,4.85,74.2
4179,720,2024-06-08,Regular,79.58,4179,2024-06-08,5.57,85.15
4180,334,2023-07-21,Regular,49.14,4180,2023-07-21,3.44,52.58
4181,925,2023-12-12,Regular,70.54,4181,2023-12-12,4.94,75.48
4182,154,2024-01-01,Premium,79.4,4182,2024-01-01,5.56,84.96
4183,547,2024-03-23,Regular,88.98,4183,2024-03-23,6.23,95.21
4184,79,2024-05-27,Regular,78.12,4184,2024-05-27,5.47,83.59
4185,579,2023-11-15,Premium,81.61,4185,2023-11-15,5.71,87.32
4186,855,2023-08-05,Premium,74.25,4186,2023-08-05,5.2,79.45
4187,413,2023-02-03,Regular,54.72,4187,2023-02-03,3.83,58.55
4188,546,2023-09-23,Regular,59.09,4188,2023-09-23,4.14,63.23
4189,609,2024-10-01,Premium,48.54,4189,2024-10-01,3.4,51.94
4190,169,2024-12-24,VIP,104.97,4190,2024-12-24,7.35,112.32
4191,681,2023-03-21,Premium,45.62,4191,2023-03-21,3.19,48.81
4192,663,2024-11-07,Regular,94.04,4192,2024-11-07,6.58,100.62
4193,583,2024-02-17,VIP,45.81,4193,2024-02-17,3.21,49.02
4194,515,2023-09-09,Regular,90.35,4194,2023-09-09,6.32,96.67
4195,314,2023-01-12,Regular,94.44,4195,2023-01-12,6.61,101.05
4196,32,2024-02-05,Premium,98.04,4196,2024-02-05,6.86,104.9
4197,287,2024-12-24,Regular,54.17,4197,2024-12-24,3.79,57.96
4198,594,2023-10-09,Regular,78.29,4198,2023-10-09,5.48,83.77
4199,43,2023-04-22,Regular,62.99,4199,2023-04-22,4.41,67.4
4200,903,2024-12-23,Regular,57.27,4200,2024-12-23,4.01,61.28
4201,617,2024-01-13,Premium,75.88,4201,2024-01-13,5.31,81.19
4202,1,2023-09-25,Premium,91.28,4202,2023-09-25,6.39,97.67
4203,573,2023-10-25,Regular,63.1,4203,2023-10-25,4.42,67.52
4204,270,2023-11-13,Regular,81.58,4204,2023-11-13,5.71,87.29
4205,180,2024-07-23,VIP,56.85,4205,2024-07-23,3.98,60.83
4206,736,2024-05-23,Premium,54.14,4206,2024-05-23,3.79,57.93
4207,518,2024-06-29,Regular,68.51,4207,2024-06-29,4.8,73.31
4208,103,2023-12-31,VIP,69.71,4208,2023-12-31,4.88,74.59
4209,10,2024-06-30,Premium,88.36,4209,2024-06-30,6.19,94.55
4210,583,2023-09-28,Regular,49.97,4210,2023-09-28,3.5,53.47
4211,90,2024-04-18,Regular,118.17,4211,2024-04-18,8.27,126.44
4212,226,2024-06-20,Regular,39.15,4212,2024-06-20,2.74,41.89
4213,670,2023-08-22,Premium,79.56,4213,2023-08-22,5.57,85.13
4214,740,2023-02-28,Regular,69.3,4214,2023-02-28,4.85,74.15
4215,917,2023-09-08,Regular,62.03,4215,2023-09-08,4.34,66.37
4216,126,2023-03-27,Regular,71.5,4216,2023-03-27,5.01,76.51
4217,956,2024-01-25,VIP,88.44,4217,2024-01-25,6.19,94.63
4218,209,2023-06-29,Regular,91.55,4218,2023-06-29,6.41,97.96
4219,97,2024-12-19,VIP,70.65,4219,2024-12-19,4.95,75.6
4220,74,2023-05-29,VIP,81.64,4220,2023-05-29,5.71,87.35
4221,627,2024-08-05,Regular,48.39,4221,2024-08-05,3.39,51.78
4222,191,2023-05-01,Regular,71.31,4222,2023-05-01,4.99,76.3
4223,682,2024-08-27,Regular,82.89,4223,2024-08-27,5.8,88.69
4224,819,2023-09-13,VIP,29.34,4224,2023-09-13,2.05,31.39
4225,960,2023-11-05,Regular,76.62,4225,2023-11-05,5.36,81.98
4226,716,2023-02-28,Regular,71.64,4226,2023-02-28,5.01,76.65
4227,56,2023-03-10,Regular,100.4,4227,2023-03-10,7.03,107.43
4228,720,2024-03-21,Regular,78.34,4228,2024-03-21,5.48,83.82
4229,553,2024-01-23,VIP,84.6,4229,2024-01-23,5.92,90.52
4230,32,2023-03-27,Premium,69.57,4230,2023-03-27,4.87,74.44
4231,527,2023-08-15,Premium,87.64,4231,2023-08-15,6.13,93.77
4232,574,2024-08-15,Regular,86.25,4232,2024-08-15,6.04,92.29
4233,667,2024-09-17,Regular,48.87,4233,2024-09-17,3.42,52.29
4234,284,2023-07-03,VIP,81.22,4234,2023-07-03,5.69,86.91
4235,721,2023-11-18,Regular,98.64,4235,2023-11-18,6.9,105.54
4236,832,2023-11-14,VIP,94.68,4236,2023-11-14,6.63,101.31
4237,494,2024-07-19,Regular,75.55,4237,2024-07-19,5.29,80.84
4238,187,2024-02-03,Regular,81.43,4238,2024-02-03,5.7,87.13
4239,498,2024-12-09,Premium,93.3,4239,2024-12-09,6.53,99.83
4240,442,2023-10-20,VIP,52.22,4240,2023-10-20,3.66,55.88
4241,130,2023-10-20,VIP,84.49,4241,2023-10-20,5.91,90.4
4242,639,2024-04-29,Regular,35.58,4242,2024-04-29,2.49,38.07
4243,292,2024-03-22,Regular,92.25,4243,2024-03-22,6.46,98.71
4244,114,2024-11-22,Regular,67.3,4244,2024-11-22,4.71,72.01
4245,199,2024-02-16,Premium,73.27,4245,2024-02-16,5.13,78.4
4246,13,2024-05-22,Premium,63.89,4246,2024-05-22,4.47,68.36
4247,271,2023-09-01,Regular,74.18,4247,2023-09-01,5.19,79.37
4248,601,2024-02-24,VIP,80.11,4248,2024-02-24,5.61,85.72
4249,215,2023-06-03,Premium,90.09,4249,2023-06-03,6.31,96.4
4250,444,2024-02-28,Premium,100.99,4250,2024-02-28,7.07,108.06
4251,790,2023-09-30,Regular,75.97,4251,2023-09-30,5.32,81.29
4252,512,2024-10-08,Regular,41.77,4252,2024-10-08,2.92,44.69
4253,447,2024-06-03,VIP,101.11,4253,2024-06-03,7.08,108.19
4254,986,2023-05-08,Regular,45.56,4254,2023-05-08,3.19,48.75
4255,993,2024-01-08,Premium,66.55,4255,2024-01-08,4.66,71.21
4256,715,2024-07-21,VIP,65.19,4256,2024-07-21,4.56,69.75
4257,74,2024-09-29,Premium,75.23,4257,2024-09-29,5.27,80.5
4258,537,2023-06-08,Regular,49.73,4258,2023-06-08,3.48,53.21
4259,101,2024-07-24,Regular,48.76,4259,2024-07-24,3.41,52.17
4260,176,2024-07-23,Regular,74.57,4260,2024-07-23,5.22,79.79
4261,427,2024-10-13,Regular,59.04,4261,2024-10-13,4.13,63.17
4262,117,2023-06-25,Regular,101.92,4262,2023-06-25,7.13,109.05
4263,166,2024-09-11,Regular,63.98,4263,2024-09-11,4.48,68.46
4264,41,2023-07-30,Regular,54.43,4264,2023-07-30,3.81,58.24
4265,429,2024-03-22,Regular,108.44,4265,2024-03-22,7.59,116.03
4266,344,2024-08-08,Regular,84.4,4266,2024-08-08,5.91,90.31
4267,424,2023-06-16,Regular,129.34,4267,2023-06-16,9.05,138.39
4268,366,2024-04-04,Regular,36.55,4268,2024-04-04,2.56,39.11
4269,120,2023-12-23,Premium,79.16,4269,2023-12-23,5.54,84.7
4270,609,2023-10-31,Regular,84.71,4270,2023-10-31,5.93,90.64
4271,657,2023-08-21,Regular,75.56,4271,2023-08-21,5.29,80.85
4272,728,2023-11-23,Premium,67.76,4272,2023-11-23,4.74,72.5
4273,229,2023-07-01,Premium,99.91,4273,2023-07-01,6.99,106.9
4274,825,2024-09-25,Regular,84.33,4274,2024-09-25,5.9,90.23
4275,130,2023-11-30,Premium,41.22,4275,2023-11-30,2.89,44.11
4276,352,2024-12-15,VIP,57.61,4276,2024-12-15,4.03,61.64
4277,889,2023-01-29,Premium,51.72,4277,2023-01-29,3.62,55.34
4278,318,2024-12-14,Regular,72.58,4278,2024-12-14,5.08,77.66
4279,984,2023-04-03,Premium,93.98,4279,2023-04-03,6.58,100.56
4280,649,2024-11-18,Regular,67.42,4280,2024-11-18,4.72,72.14
4281,836,2023-11-26,Regular,69.94,4281,2023-11-26,4.9,74.84
4282,337,2024-12-23,VIP,55.42,4282,2024-12-23,3.88,59.3
4283,273,2023-07-03,Regular,90.23,4283,2023-07-03,6.32,96.55
4284,117,2023-04-05,VIP,99.65,4284,2023-04-05,6.98,106.63
4285,818,2024-10-10,Regular,74.35,4285,2024-10-10,5.2,79.55
4286,368,2023-12-19,VIP,106.6,4286,2023-12-19,7.46,114.06
4287,94,2023-09-22,Regular,64.12,4287,2023-09-22,4.49,68.61
4288,168,2024-10-08,Regular,47.06,4288,2024-10-08,3.29,50.35
4289,954,2024-10-17,Regular,91.09,4289,2024-10-17,6.38,97.47
4290,715,2023-01-19,Regular,73.08,4290,2023-01-19,5.12,78.2
4291,341,2024-10-07,Regular,63.38,4291,2024-10-07,4.44,67.82
4292,661,2024-09-17,Premium,76.53,4292,2024-09-17,5.36,81.89
4293,914,2024-05-13,Regular,43.31,4293,2024-05-13,3.03,46.34
4294,695,2023-05-19,Premium,40.04,4294,2023-05-19,2.8,42.84
4295,925,2024-09-28,Regular,76.85,4295,2024-09-28,5.38,82.23
4296,152,2024-12-16,Regular,83.69,4296,2024-12-16,5.86,89.55
4297,586,2024-07-26,VIP,102.88,4297,2024-07-26,7.2,110.08
4298,877,2024-06-08,Regular,92.73,4298,2024-06-08,6.49,99.22
4299,913,2023-09-12,Premium,87.71,4299,2023-09-12,6.14,93.85
4300,274,2023-03-26,Premium,100.41,4300,2023-03-26,7.03,107.44
4301,554,2024-04-02,Regular,84.8,4301,2024-04-02,5.94,90.74
4302,496,2024-06-15,VIP,68.12,4302,2024-06-15,4.77,72.89
4303,724,2024-07-15,Premium,93.25,4303,2024-07-15,6.53,99.78
4304,101,2024-11-06,Regular,92.51,4304,2024-11-06,6.48,98.99
4305,557,2023-04-02,Premium,74.84,4305,2023-04-02,5.24,80.08
4306,82,2024-08-22,Regular,51.0,4306,2024-08-22,3.57,54.57
4307,529,2023-03-10,Regular,39.3,4307,2023-03-10,2.75,42.05
4308,73,2023-02-06,VIP,91.85,4308,2023-02-06,6.43,98.28
4309,14,2023-05-20,Premium,84.57,4309,2023-05-20,5.92,90.49
4310,433,2024-11-10,Premium,87.38,4310,2024-11-10,6.12,93.5
4311,157,2024-07-19,Premium,92.59,4311,2024-07-19,6.48,99.07
4312,735,2023-06-27,Premium,57.02,4312,2023-06-27,3.99,61.01
4313,132,2024-09-09,VIP,37.47,4313,2024-09-09,2.62,40.09
4314,338,2023-05-17,Regular,85.32,4314,2023-05-17,5.97,91.29
4315,404,2023-07-09,Regular,98.95,4315,2023-07-09,6.93,105.88
4316,376,2024-10-01,Regular,82.04,4316,2024-10-01,5.74,87.78
4317,888,2023-12-08,Premium,45.27,4317,2023-12-08,3.17,48.44
4318,559,2024-07-12,Regular,79.81,4318,2024-07-12,5.59,85.4
4319,107,2023-01-05,Regular,52.51,4319,2023-01-05,3.68,56.19
4320,620,2023-09-14,Regular,44.15,4320,2023-09-14,3.09,47.24
4321,265,2024-10-23,VIP,74.85,4321,2024-10-23,5.24,80.09
4322,205,2023-08-31,Premium,78.25,4322,2023-08-31,5.48,83.73
4323,79,2024-12-20,Regular,73.03,4323,2024-12-20,5.11,78.14
4324,155,2024-02-19,Regular,83.76,4324,2024-02-19,5.86,89.62
4325,783,2024-09-18,Regular,59.19,4325,2024-09-18,4.14,63.33
4326,988,2024-12-07,Regular,76.71,4326,2024-12-07,5.37,82.08
4327,997,2023-12-09,Regular,65.29,4327,2023-12-09,4.57,69.86
4328,247,2024-11-12,VIP,69.97,4328,2024-11-12,4.9,74.87
4329,531,2024-01-14,VIP,80.37,4329,2024-01-14,5.63,86.0
4330,858,2024-08-16,Regular,96.19,4330,2024-08-16,6.73,102.92
4331,948,2024-10-27,Regular,80.85,4331,2024-10-27,5.66,86.51
4332,538,2024-10-14,Regular,87.48,4332,2024-10-14,6.12,93.6
4333,729,2023-05-26,Regular,75.2,4333,2023-05-26,5.26,80.46
