session_id,user_id,session_date,duration_minutes,device
8084,618,2024-01-23,6.34,Desktop
8085,91,2023-12-04,10.56,Mobile
8086,866,2023-11-07,3.31,Tablet
8087,813,2023-11-25,10.9,Tablet
8088,49,2023-02-16,107.03,Tablet
8089,161,2024-10-17,98.79,Tablet
8090,516,2023-05-29,42.86,Mobile
8091,402,2023-12-16,22.08,Mobile
8092,710,2023-11-19,45.53,Desktop
8093,320,2023-04-30,24.19,Mobile
8094,924,2024-02-02,0.11,Desktop
8095,364,2024-10-07,20.89,Mobile
8096,889,2023-07-16,27.41,Mobile
8097,442,2024-02-17,9.27,Tablet
8098,475,2024-03-14,6.82,Mobile
8099,766,2023-02-06,9.6,Desktop
8100,602,2023-07-06,29.32,Tablet
8101,312,2024-02-24,4.74,Mobile
8102,532,2024-12-25,38.22,Tablet
8103,589,2024-04-04,16.48,Tablet
8104,220,2023-04-20,13.08,Tablet
8105,674,2023-07-06,49.39,Desktop
8106,497,2024-04-15,21.16,Desktop
8107,343,2023-03-19,14.26,Mobile
8108,906,2024-01-09,63.15,Tablet
8109,627,2023-11-26,13.78,Mobile
8110,94,2023-05-05,58.77,Desktop
8111,918,2023-11-12,21.05,Tablet
8112,133,2023-11-16,7.0,Desktop
8113,501,2024-04-19,28.47,Tablet
8114,172,2024-05-03,10.08,Tablet
8115,626,2024-05-28,4.78,Tablet
8116,9,2023-11-30,2.72,Mobile
8117,811,2023-03-12,8.3,Desktop
8118,772,2024-04-09,40.02,Desktop
8119,682,2024-01-11,54.6,Desktop
8120,321,2024-12-24,59.35,Tablet
8121,98,2023-01-08,9.45,Mobile
8122,169,2024-11-26,32.45,Mobile
8123,960,2023-06-13,7.85,Mobile
8124,311,2023-10-22,29.25,Mobile
8125,730,2023-12-24,65.47,Tablet
8126,914,2023-03-22,1.25,Tablet
8127,912,2023-10-02,126.45,Mobile
8128,343,2024-09-08,52.65,Mobile
8129,430,2024-06-23,43.02,Desktop
8130,932,2023-02-16,35.27,Tablet
8131,858,2024-01-27,44.13,Mobile
8132,962,2024-07-20,156.61,Tablet
8133,556,2023-03-20,44.12,Desktop
8134,500,2024-05-27,13.0,Mobile
8135,773,2024-11-10,28.55,Tablet
8136,285,2023-01-23,12.33,Tablet
8137,638,2023-08-16,105.26,Tablet
8138,260,2024-03-13,69.12,Tablet
8139,495,2023-10-25,25.15,Tablet
8140,355,2023-09-17,45.6,Tablet
8141,214,2024-11-06,72.13,Desktop
8142,817,2023-01-10,8.38,Tablet
8143,200,2024-09-19,25.99,Desktop
8144,236,2023-06-07,19.72,Desktop
8145,853,2023-06-07,44.3,Tablet
8146,136,2023-11-16,14.3,Mobile
8147,890,2023-07-21,37.03,Tablet
8148,948,2023-05-01,15.47,Desktop
8149,628,2023-05-19,3.53,Tablet
8150,965,2024-11-04,3.4,Tablet
8151,917,2024-12-20,3.8,Tablet
8152,667,2024-07-20,0.99,Desktop
8153,422,2023-12-05,22.84,Desktop
8154,901,2023-09-17,33.43,Desktop
8155,341,2024-03-08,4.07,Mobile
8156,829,2023-02-13,28.39,Mobile
8157,904,2023-06-08,27.32,Mobile
8158,342,2023-12-21,4.77,Mobile
8159,530,2023-04-08,15.53,Tablet
8160,388,2024-06-21,42.21,Mobile
8161,4,2024-12-10,0.51,Mobile
8162,677,2024-08-31,4.77,Mobile
8163,639,2023-08-27,164.38,Tablet
8164,399,2024-04-19,39.68,Mobile
8165,422,2024-06-07,18.72,Mobile
8166,411,2024-07-10,29.81,Mobile
8167,213,2024-01-27,56.17,Desktop
8168,560,2023-01-09,55.41,Mobile
8169,558,2024-05-27,11.78,Mobile
8170,558,2024-01-24,20.28,Mobile
8171,48,2023-07-29,30.49,Tablet
8172,187,2023-02-23,2.24,Mobile
8173,502,2024-09-07,87.45,Mobile
8174,632,2023-06-01,17.01,Desktop
8175,644,2024-02-14,13.9,Desktop
8176,971,2023-01-10,71.29,Tablet
8177,531,2024-07-05,3.78,Tablet
8178,953,2024-07-09,1.2,Mobile
8179,787,2023-09-25,34.66,Desktop
8180,475,2024-10-28,14.58,Tablet
8181,744,2024-03-26,43.38,Tablet
8182,42,2024-08-16,2.13,Desktop
8183,604,2023-07-16,14.52,Mobile
8184,261,2024-02-02,8.05,Desktop
8185,48,2023-02-21,40.37,Mobile
8186,921,2024-04-13,7.73,Mobile
8187,963,2024-01-03,18.37,Desktop
8188,794,2024-01-09,51.26,Mobile
8189,586,2023-02-28,74.09,Tablet
8190,728,2023-10-21,38.47,Desktop
8191,446,2023-04-20,16.82,Tablet
8192,221,2024-06-25,25.46,Mobile
8193,621,2023-04-17,35.11,Mobile
8194,647,2023-10-24,62.37,Desktop
8195,940,2023-04-05,65.83,Desktop
8196,343,2024-12-19,80.2,Mobile
8197,238,2024-11-14,49.93,Desktop
8198,155,2024-04-16,4.76,Mobile
8199,938,2023-03-20,41.31,Tablet
8200,841,2023-09-07,50.56,Desktop
8201,56,2024-12-30,63.08,Tablet
8202,387,2023-12-05,77.63,Desktop
8203,894,2023-02-26,21.35,Tablet
8204,909,2023-05-27,31.93,Mobile
8205,710,2023-01-17,0.29,Mobile
8206,315,2024-01-03,25.51,Mobile
8207,38,2024-12-09,19.23,Mobile
8208,341,2023-07-08,98.35,Desktop
8209,851,2024-10-05,69.59,Tablet
8210,729,2023-09-05,47.93,Desktop
8211,231,2023-05-30,1.76,Desktop
8212,452,2024-12-14,15.43,Mobile
8213,342,2023-08-01,35.73,Desktop
8214,453,2023-08-05,0.9,Tablet
8215,257,2023-01-06,8.07,Desktop
8216,434,2024-10-31,65.55,Tablet
8217,209,2024-08-09,4.17,Mobile
8218,201,2024-01-30,1.58,Mobile
8219,137,2023-10-31,26.07,Desktop
8220,640,2024-07-11,87.82,Tablet
8221,565,2024-02-15,53.99,Mobile
8222,856,2024-02-07,110.39,Mobile
8223,394,2024-01-15,42.01,Desktop
8224,596,2024-03-27,17.25,Tablet
8225,721,2023-08-17,87.91,Mobile
8226,845,2024-11-24,16.69,Mobile
8227,797,2024-05-19,12.93,Tablet
8228,36,2024-08-17,17.84,Desktop
8229,215,2023-05-25,50.46,Desktop
8230,27,2023-02-19,74.92,Mobile
8231,658,2024-02-28,13.28,Mobile
8232,18,2023-04-10,18.61,Desktop
8233,630,2023-12-09,68.58,Desktop
8234,137,2024-10-12,1.45,Mobile
8235,579,2024-06-09,45.96,Tablet
8236,903,2023-01-13,18.17,Tablet
8237,826,2023-06-21,14.17,Mobile
8238,975,2024-05-03,17.77,Mobile
8239,30,2023-12-25,16.27,Mobile
8240,73,2023-04-16,42.39,Mobile
8241,123,2023-07-08,78.91,Desktop
8242,957,2024-06-12,20.29,Tablet
8243,987,2023-02-19,53.65,Tablet
8244,228,2023-09-06,39.5,Tablet
8245,338,2024-02-14,12.04,Desktop
8246,991,2024-01-26,26.55,Mobile
8247,273,2024-01-14,32.97,Tablet
8248,758,2023-08-15,0.71,Tablet
8249,437,2024-08-13,15.12,Desktop
8250,902,2023-08-01,147.34,Mobile
8251,39,2024-06-12,30.42,Mobile
8252,921,2023-12-12,12.2,Mobile
8253,682,2024-02-23,8.63,Tablet
8254,426,2023-03-25,7.05,Desktop
8255,315,2023-07-16,15.41,Tablet
8256,614,2024-06-13,6.44,Desktop
8257,806,2023-08-09,4.36,Desktop
8258,509,2023-06-25,13.58,Tablet
8259,927,2024-08-06,28.02,Desktop
8260,755,2024-08-25,4.75,Desktop
8261,157,2023-11-18,1.36,Desktop
8262,872,2024-06-18,1.06,Mobile
8263,777,2024-12-25,9.33,Mobile
8264,257,2024-01-29,6.33,Mobile
8265,976,2024-10-01,23.25,Mobile
8266,870,2024-07-24,18.25,Tablet
8267,855,2023-11-20,11.78,Tablet
8268,635,2023-03-26,53.79,Tablet
8269,456,2024-03-02,21.09,Mobile
8270,47,2023-09-25,2.88,Tablet
8271,332,2023-04-22,10.52,Mobile
8272,10,2024-09-19,108.74,Mobile
8273,144,2024-02-02,113.14,Desktop
8274,431,2023-02-21,8.82,Desktop
8275,811,2023-03-25,5.49,Mobile
8276,152,2024-09-14,20.54,Desktop
8277,487,2024-12-12,19.7,Desktop
8278,136,2024-12-31,15.84,Desktop
8279,587,2024-02-29,22.61,Desktop
8280,873,2023-01-21,7.93,Tablet
8281,26,2024-11-18,3.66,Desktop
8282,7,2023-02-25,25.35,Mobile
8283,591,2023-10-18,80.91,Desktop
8284,15,2024-10-16,4.45,Desktop
8285,432,2024-01-08,36.6,Tablet
8286,899,2023-01-08,17.28,Tablet
8287,400,2023-05-04,10.44,Tablet
8288,207,2023-04-11,57.54,Desktop
8289,601,2023-04-03,18.29,Mobile
8290,609,2024-01-20,26.26,Tablet
8291,910,2023-03-21,17.56,Desktop
8292,216,2023-10-25,2.54,Desktop
8293,502,2023-01-31,27.11,Desktop
8294,459,2024-01-13,16.28,Tablet
8295,259,2023-11-26,2.72,Desktop
8296,329,2023-10-26,27.18,Tablet
8297,454,2023-10-09,0.3,Desktop
8298,799,2023-01-12,7.02,Mobile
8299,375,2024-09-30,45.57,Mobile
8300,464,2024-11-29,1.16,Desktop
8301,75,2023-03-10,31.21,Tablet
8302,242,2024-06-06,89.7,Desktop
8303,17,2023-01-23,5.63,Mobile
8304,689,2023-12-03,16.19,Desktop
8305,259,2024-03-02,25.71,Tablet
8306,123,2023-07-28,17.96,Tablet
8307,979,2023-08-03,29.06,Tablet
8308,984,2024-09-26,15.53,Tablet
8309,311,2024-02-27,4.82,Mobile
8310,111,2023-03-14,2.8,Tablet
8311,256,2024-12-22,40.93,Tablet
8312,234,2024-08-28,8.18,Mobile
8313,968,2024-10-27,56.41,Tablet
8314,497,2023-10-01,40.76,Mobile
8315,868,2024-12-25,1.52,Tablet
8316,40,2024-10-01,6.74,Tablet
8317,122,2023-08-21,10.36,Tablet
8318,450,2023-02-10,27.08,Tablet
8319,727,2023-10-16,49.79,Desktop
8320,808,2024-07-08,1.87,Desktop
8321,798,2023-09-27,8.61,Tablet
8322,793,2024-03-14,14.16,Tablet
8323,519,2023-11-10,6.08,Tablet
8324,92,2024-05-24,23.64,Desktop
8325,361,2024-01-29,19.5,Tablet
8326,946,2023-01-28,11.42,Mobile
8327,123,2023-09-27,21.83,Desktop
8328,337,2024-04-11,13.19,Desktop
8329,608,2023-03-15,12.61,Desktop
8330,513,2024-10-18,9.25,Tablet
8331,603,2024-11-04,23.32,Mobile
8332,428,2023-09-03,17.62,Desktop
8333,996,2024-02-14,6.56,Mobile
8334,433,2024-05-12,0.39,Mobile
8335,7,2024-02-22,4.91,Mobile
8336,120,2023-07-30,1.31,Tablet
8337,387,2023-08-11,16.95,Tablet
8338,350,2023-12-26,7.65,Tablet
8339,641,2024-08-04,16.37,Desktop
8340,691,2023-01-20,11.99,Desktop
8341,98,2024-02-27,23.17,Mobile
8342,934,2023-05-01,38.61,Desktop
8343,43,2023-06-22,19.58,Tablet
8344,183,2023-02-03,1.92,Tablet
8345,697,2023-03-12,0.53,Tablet
8346,565,2024-06-28,7.19,Tablet
8347,740,2024-09-12,16.6,Mobile
8348,673,2024-06-18,1.38,Desktop
8349,235,2024-10-19,11.91,Tablet
8350,976,2023-01-14,65.42,Mobile
8351,446,2023-11-02,2.83,Desktop
8352,870,2024-07-01,88.99,Mobile
8353,907,2023-09-28,58.28,Tablet
8354,200,2023-02-22,53.47,Tablet
8355,948,2024-05-08,59.78,Tablet
8356,513,2024-07-13,2.5,Desktop
8357,526,2024-04-07,4.92,Tablet
8358,990,2024-06-06,4.33,Desktop
8359,213,2024-12-22,3.54,Mobile
8360,378,2023-11-20,11.91,Desktop
8361,789,2024-06-07,53.2,Mobile
8362,546,2024-03-18,8.71,Desktop
8363,486,2023-09-08,8.4,Tablet
8364,986,2023-06-09,33.8,Tablet
8365,361,2023-02-05,3.06,Mobile
8366,782,2024-10-22,13.4,Desktop
8367,168,2023-07-17,10.5,Desktop
8368,890,2024-03-25,56.38,Mobile
8369,931,2024-01-13,21.68,Desktop
8370,682,2023-09-03,31.19,Desktop
8371,594,2024-01-28,4.14,Mobile
8372,404,2023-07-23,79.32,Mobile
8373,828,2023-02-13,11.68,Mobile
8374,137,2023-11-11,36.81,Desktop
8375,233,2024-02-12,92.78,Mobile
8376,115,2023-07-25,21.32,Mobile
8377,252,2023-08-29,21.25,Mobile
8378,493,2023-02-10,3.74,Mobile
8379,289,2024-08-10,14.84,Tablet
8380,49,2024-12-14,57.41,Tablet
8381,452,2023-12-29,4.35,Tablet
8382,516,2023-04-05,74.85,Mobile
8383,891,2024-06-23,33.02,Desktop
8384,688,2023-05-24,16.39,Tablet
8385,272,2023-02-28,23.72,Mobile
8386,431,2024-10-02,4.89,Tablet
8387,26,2024-05-23,7.36,Tablet
8388,70,2024-05-27,10.12,Mobile
8389,293,2023-01-22,14.58,Mobile
8390,406,2023-07-23,74.14,Tablet
8391,234,2024-11-29,13.75,Mobile
8392,231,2024-04-15,22.26,Tablet
8393,263,2023-10-11,5.3,Tablet
8394,938,2024-01-07,39.95,Tablet
8395,798,2024-05-12,24.65,Tablet
8396,586,2023-11-28,17.39,Desktop
8397,121,2023-01-27,88.23,Desktop
8398,463,2023-05-09,66.4,Mobile
8399,518,2024-01-15,32.32,Desktop
8400,24,2024-05-21,76.46,Desktop
8401,706,2023-04-05,24.96,Mobile
8402,680,2024-07-31,52.62,Tablet
8403,377,2023-06-26,15.8,Desktop
8404,500,2024-04-17,2.72,Desktop
8405,911,2024-04-30,154.23,Desktop
8406,437,2023-10-02,5.43,Desktop
8407,853,2024-10-29,8.69,Tablet
8408,722,2024-02-27,5.34,Mobile
8409,645,2024-06-14,12.35,Desktop
8410,857,2023-11-16,10.24,Desktop
8411,804,2023-02-27,27.57,Desktop
8412,970,2023-09-30,169.31,Desktop
8413,499,2023-07-17,1.62,Mobile
8414,174,2023-03-20,45.21,Tablet
8415,663,2023-02-10,4.11,Mobile
8416,600,2023-09-02,0.6,Desktop
8417,813,2023-01-23,30.53,Desktop
8418,509,2024-12-09,61.98,Mobile
8419,778,2023-08-24,5.82,Tablet
8420,310,2023-05-06,12.54,Tablet
8421,70,2023-05-20,5.54,Tablet
8422,205,2024-01-29,71.1,Tablet
8423,341,2023-05-07,9.46,Mobile
8424,32,2023-04-24,17.65,Mobile
8425,43,2024-06-08,67.54,Tablet
8426,118,2023-08-16,24.15,Mobile
8427,889,2024-06-04,81.02,Mobile
8428,15,2023-05-26,78.29,Desktop
8429,322,2023-06-12,18.57,Mobile
8430,911,2024-12-28,26.2,Mobile
8431,627,2023-06-18,7.85,Tablet
8432,337,2024-06-21,139.81,Mobile
8433,532,2023-05-05,9.79,Tablet
8434,690,2023-10-27,45.88,Desktop
8435,774,2023-09-07,11.26,Desktop
8436,591,2024-06-05,11.26,Mobile
8437,381,2023-04-15,3.29,Mobile
8438,511,2024-09-09,24.62,Tablet
8439,913,2024-05-27,8.42,Desktop
8440,120,2024-11-24,4.82,Tablet
8441,26,2024-05-20,7.71,Mobile
8442,534,2023-10-29,8.67,Desktop
8443,713,2024-10-14,21.04,Mobile
8444,64,2023-08-18,14.63,Desktop
8445,460,2023-03-05,2.35,Tablet
8446,726,2024-08-12,23.04,Mobile
8447,314,2023-08-20,46.5,Mobile
8448,983,2024-08-21,25.62,Desktop
8449,805,2023-07-02,110.12,Tablet
8450,590,2023-11-15,3.13,Desktop
8451,216,2024-10-19,51.64,Desktop
8452,456,2023-04-02,21.14,Desktop
8453,986,2024-09-26,22.12,Mobile
8454,736,2023-03-05,21.96,Tablet
8455,889,2023-08-07,11.81,Tablet
8456,540,2024-12-04,11.77,Tablet
8457,992,2024-09-10,29.98,Desktop
8458,982,2023-09-04,1.37,Tablet
8459,817,2024-04-17,26.66,Tablet
8460,713,2023-02-26,38.68,Mobile
8461,579,2023-02-14,13.22,Mobile
8462,473,2023-03-27,7.35,Mobile
8463,359,2023-02-07,7.2,Desktop
8464,126,2023-07-01,2.56,Mobile
8465,972,2023-06-13,2.82,Tablet
8466,861,2023-05-06,5.47,Mobile
8467,707,2023-07-26,0.58,Desktop
8468,937,2023-09-24,9.29,Mobile
8469,686,2023-12-20,10.98,Tablet
8470,87,2024-02-15,160.31,Mobile
8471,343,2024-08-21,143.7,Mobile
8472,823,2024-10-18,6.21,Mobile
8473,978,2023-05-02,7.19,Desktop
8474,395,2024-05-22,20.31,Desktop
8475,484,2024-09-01,4.83,Desktop
8476,666,2024-04-13,21.04,Desktop
8477,456,2023-05-13,15.29,Desktop
8478,476,2024-01-14,11.77,Mobile
8479,210,2023-11-14,51.88,Mobile
8480,525,2024-07-30,52.83,Desktop
8481,676,2024-12-11,132.41,Desktop
8482,1000,2023-05-05,7.57,Mobile
8483,767,2024-03-26,65.75,Tablet
8484,896,2024-12-20,23.16,Mobile
8485,576,2023-07-27,26.85,Desktop
8486,307,2023-10-27,67.99,Mobile
8487,76,2024-05-03,85.75,Desktop
8488,22,2024-09-24,38.93,Mobile
8489,60,2023-05-22,12.82,Mobile
8490,386,2024-04-18,20.18,Mobile
8491,56,2024-07-22,28.64,Tablet
8492,168,2023-10-31,52.92,Mobile
8493,412,2024-10-18,32.18,Mobile
8494,717,2024-07-09,13.65,Tablet
8495,865,2024-10-05,16.23,Mobile
8496,771,2024-08-15,1.55,Tablet
8497,191,2023-01-30,77.42,Tablet
8498,482,2024-01-12,2.77,Tablet
8499,919,2023-12-07,26.02,Mobile
8500,567,2023-07-28,61.59,Desktop
8501,416,2023-08-31,16.39,Mobile
8502,340,2024-11-25,48.3,Desktop
8503,796,2023-06-07,48.86,Desktop
8504,892,2023-05-26,1.85,Tablet
8505,776,2023-12-06,15.94,Tablet
8506,259,2023-04-02,35.23,Tablet
8507,350,2023-11-25,16.46,Tablet
8508,601,2023-06-21,23.63,Mobile
8509,437,2024-12-02,27.08,Mobile
8510,222,2023-01-31,4.92,Desktop
8511,413,2024-09-12,15.93,Mobile
8512,350,2023-09-29,0.87,Mobile
8513,482,2023-04-05,4.86,Desktop
8514,601,2023-03-18,21.54,Mobile
8515,977,2023-05-31,25.57,Mobile
8516,59,2023-05-22,4.74,Tablet
8517,152,2023-08-19,42.27,Tablet
8518,934,2023-05-08,14.0,Desktop
8519,540,2024-11-26,76.02,Tablet
8520,225,2024-05-11,14.71,Mobile
8521,318,2023-10-07,4.87,Tablet
8522,996,2024-06-24,42.56,Tablet
8523,563,2024-06-13,25.17,Desktop
8524,775,2023-05-11,14.67,Mobile
8525,279,2024-04-05,13.2,Desktop
8526,558,2023-09-26,4.9,Mobile
8527,474,2024-09-09,12.5,Mobile
8528,846,2024-10-30,0.89,Mobile
8529,618,2024-07-24,20.94,Tablet
8530,796,2024-08-26,68.11,Desktop
8531,24,2023-09-17,47.59,Mobile
8532,519,2023-02-20,0.87,Tablet
8533,368,2023-05-13,63.92,Desktop
8534,996,2024-11-09,18.06,Tablet
8535,999,2023-01-05,6.35,Tablet
8536,335,2024-10-09,41.88,Mobile
8537,433,2024-05-16,11.7,Desktop
8538,3,2023-07-03,8.76,Tablet
8539,258,2024-02-13,5.28,Tablet
8540,263,2023-04-01,20.0,Tablet
8541,121,2024-03-11,2.94,Tablet
8542,720,2023-07-08,46.2,Mobile
8543,21,2024-04-24,19.08,Mobile
8544,905,2024-01-18,17.77,Desktop
8545,140,2023-11-18,0.06,Tablet
8546,477,2024-03-18,51.09,Mobile
8547,792,2024-05-04,20.37,Desktop
8548,289,2023-05-13,17.39,Desktop
8549,206,2024-11-14,42.99,Mobile
8550,43,2024-03-01,1.95,Mobile
8551,850,2023-09-07,13.7,Tablet
8552,118,2023-03-02,25.72,Mobile
8553,5,2024-07-15,18.52,Mobile
8554,207,2024-02-26,6.01,Mobile
8555,635,2024-04-20,10.67,Desktop
8556,839,2023-08-11,10.71,Mobile
8557,345,2024-03-13,144.74,Desktop
8558,142,2024-11-14,11.84,Desktop
8559,372,2024-01-19,6.89,Mobile
8560,232,2023-11-15,51.89,Desktop
8561,164,2023-08-13,16.4,Tablet
8562,547,2024-02-27,17.6,Tablet
8563,364,2023-07-10,23.88,Desktop
8564,946,2023-03-20,27.17,Mobile
8565,984,2023-12-31,26.79,Mobile
8566,335,2023-01-22,1.05,Desktop
8567,11,2024-07-01,51.25,Mobile
8568,408,2023-11-26,6.5,Desktop
8569,75,2023-06-05,10.37,Tablet
8570,300,2023-02-25,5.71,Desktop
8571,947,2023-09-05,43.71,Desktop
8572,913,2023-09-18,26.29,Tablet
8573,381,2024-03-10,42.23,Tablet
8574,710,2024-06-10,31.79,Desktop
8575,853,2024-04-22,3.3,Tablet
8576,776,2024-11-30,10.76,Tablet
8577,847,2024-06-21,21.23,Mobile
8578,886,2024-06-18,10.91,Tablet
8579,736,2024-01-16,6.97,Tablet
8580,634,2023-04-13,61.16,Desktop
8581,586,2023-01-29,41.32,Tablet
8582,28,2024-04-27,12.7,Desktop
8583,463,2023-02-26,43.45,Mobile
8584,396,2023-03-03,29.63,Desktop
8585,683,2023-02-17,0.11,Desktop
8586,978,2024-01-02,14.35,Mobile
8587,376,2024-06-30,10.3,Mobile
8588,421,2024-07-11,7.37,Tablet
8589,364,2024-06-28,8.69,Desktop
8590,895,2023-11-23,85.61,Desktop
8591,216,2023-09-23,19.98,Desktop
8592,831,2024-12-28,56.46,Mobile
8593,101,2024-12-29,7.23,Desktop
8594,758,2023-06-25,5.75,Tablet
8595,93,2023-02-13,65.89,Mobile
8596,575,2023-08-07,20.54,Desktop
8597,266,2023-05-06,67.66,Mobile
8598,206,2024-01-14,1.95,Mobile
8599,80,2023-11-15,74.46,Mobile
8600,37,2023-11-01,16.11,Desktop
8601,11,2023-07-19,5.07,Desktop
8602,627,2023-03-26,34.5,Tablet
8603,90,2023-02-10,47.82,Mobile
8604,744,2024-12-23,1.46,Desktop
8605,19,2024-07-04,130.74,Desktop
8606,564,2023-12-29,35.82,Tablet
8607,374,2023-09-26,11.63,Desktop
8608,786,2023-12-28,4.92,Desktop
8609,94,2024-01-02,14.95,Desktop
8610,32,2023-06-30,7.48,Mobile
8611,663,2023-08-19,20.45,Tablet
8612,140,2023-03-11,45.68,Tablet
8613,570,2024-08-10,32.38,Tablet
8614,973,2024-05-03,17.18,Desktop
8615,21,2023-08-22,3.8,Desktop
8616,149,2024-03-04,94.51,Desktop
8617,221,2024-10-09,9.46,Mobile
8618,733,2024-10-27,9.77,Mobile
8619,754,2023-10-21,31.11,Tablet
8620,219,2023-12-14,44.16,Mobile
8621,541,2023-04-09,124.34,Mobile
8622,975,2023-12-27,104.37,Desktop
8623,559,2023-12-24,73.52,Desktop
8624,908,2023-05-10,17.14,Tablet
8625,58,2024-06-02,5.47,Desktop
8626,425,2024-01-18,26.35,Desktop
8627,275,2024-09-08,0.52,Mobile
8628,140,2024-07-15,6.55,Tablet
8629,23,2023-03-05,0.08,Mobile
8630,901,2024-01-31,5.97,Tablet
8631,378,2023-06-30,19.32,Tablet
8632,922,2024-08-09,14.99,Desktop
8633,373,2023-07-08,13.83,Mobile
8634,63,2023-07-02,53.33,Mobile
8635,564,2024-05-06,33.72,Desktop
8636,778,2024-08-02,82.67,Tablet
8637,342,2023-06-19,17.68,Tablet
8638,167,2023-11-18,9.53,Tablet
8639,151,2023-06-21,3.93,Tablet
8640,523,2023-10-11,33.44,Desktop
8641,988,2024-09-10,55.31,Tablet
8642,607,2024-01-01,6.09,Mobile
8643,584,2023-04-21,63.3,Tablet
8644,501,2023-03-19,22.41,Tablet
8645,896,2024-11-28,4.67,Tablet
8646,999,2023-09-10,30.89,Desktop
8647,560,2023-08-24,22.02,Tablet
8648,348,2023-04-03,0.86,Desktop
8649,272,2024-10-03,15.29,Mobile
8650,430,2024-11-25,46.08,Tablet
8651,943,2023-02-03,24.32,Tablet
8652,607,2024-04-25,9.94,Mobile
8653,233,2024-02-08,79.2,Tablet
8654,560,2023-08-10,8.15,Tablet
8655,208,2024-05-04,8.74,Desktop
8656,453,2023-12-06,13.14,Desktop
8657,739,2024-05-27,67.48,Mobile
8658,501,2024-08-31,21.26,Desktop
8659,921,2024-08-21,34.39,Desktop
8660,589,2023-09-09,112.22,Mobile
8661,861,2023-12-30,45.88,Mobile
8662,219,2024-06-10,5.68,Tablet
8663,872,2023-05-22,46.59,Tablet
8664,81,2023-11-07,41.39,Tablet
8665,549,2024-01-20,7.94,Tablet
8666,614,2024-08-04,11.81,Desktop
8667,703,2023-11-08,37.15,Desktop
8668,541,2023-10-06,8.17,Mobile
8669,826,2024-07-19,7.0,Mobile
8670,765,2023-12-12,36.47,Desktop
8671,251,2024-01-22,63.76,Tablet
8672,738,2023-10-29,2.34,Tablet
8673,606,2024-05-21,17.71,Tablet
8674,415,2023-09-04,28.03,Tablet
8675,86,2024-10-07,33.84,Mobile
8676,622,2024-05-02,167.15,Desktop
8677,217,2023-08-27,34.44,Mobile
8678,196,2024-06-12,29.04,Desktop
8679,995,2023-12-15,137.37,Tablet
8680,297,2023-12-18,1.88,Mobile
8681,946,2023-06-03,2.32,Desktop
8682,44,2024-05-24,24.68,Desktop
8683,393,2023-07-05,13.33,Desktop
8684,443,2024-08-17,3.05,Desktop
8685,90,2024-07-20,10.98,Tablet
8686,987,2024-02-29,33.66,Tablet
8687,155,2023-03-03,63.76,Desktop
8688,978,2024-02-05,2.97,Desktop
8689,478,2023-02-28,23.31,Desktop
8690,621,2023-05-22,10.53,Tablet
8691,59,2024-04-10,33.02,Mobile
8692,110,2023-05-29,23.92,Desktop
8693,479,2024-03-22,78.4,Mobile
8694,618,2023-06-23,1.15,Tablet
8695,899,2023-11-07,19.05,Tablet
8696,733,2023-03-03,6.42,Tablet
8697,775,2023-06-16,23.09,Tablet
8698,594,2024-11-12,57.64,Tablet
8699,784,2023-04-13,72.68,Mobile
8700,49,2023-01-28,15.24,Mobile
8701,377,2024-08-18,50.1,Mobile
8702,32,2024-05-22,9.88,Mobile
8703,486,2023-05-14,0.19,Desktop
8704,601,2023-02-28,57.98,Tablet
8705,940,2023-03-31,3.81,Mobile
8706,992,2023-03-11,0.53,Mobile
8707,531,2023-07-04,13.1,Desktop
8708,3,2024-03-13,14.31,Desktop
8709,378,2024-07-25,2.41,Tablet
8710,572,2024-04-18,50.49,Tablet
8711,931,2024-10-18,15.61,Desktop
8712,242,2023-06-17,20.2,Desktop
8713,541,2024-07-31,9.22,Desktop
8714,587,2023-05-04,21.49,Tablet
8715,582,2023-08-01,43.67,Desktop
8716,595,2023-07-01,70.99,Mobile
8717,357,2023-03-12,105.73,Tablet
8718,685,2024-07-09,16.69,Tablet
8719,923,2023-07-14,138.26,Mobile
8720,197,2024-07-22,10.48,Mobile
8721,858,2023-10-19,0.21,Tablet
8722,419,2023-02-26,43.78,Tablet
8723,659,2024-11-13,5.9,Desktop
8724,273,2023-10-27,1.62,Desktop
8725,502,2023-11-14,77.31,Mobile
8726,35,2024-01-06,47.08,Mobile
8727,625,2023-03-24,3.25,Mobile
8728,461,2023-04-04,45.01,Mobile
8729,718,2023-09-24,55.74,Desktop
8730,670,2024-01-11,70.71,Tablet
8731,253,2023-06-10,23.54,Desktop
8732,634,2024-09-05,36.46,Mobile
8733,512,2024-05-16,43.09,Desktop
8734,48,2024-01-12,35.0,Mobile
8735,185,2023-04-22,31.22,Desktop
8736,491,2024-07-31,23.79,Tablet
8737,273,2024-09-13,19.57,Mobile
8738,613,2024-09-23,166.6,Desktop
8739,527,2023-10-06,12.35,Mobile
8740,128,2024-03-08,2.77,Tablet
8741,210,2024-10-21,43.45,Mobile
8742,624,2023-08-30,7.22,Tablet
8743,782,2023-08-10,22.82,Desktop
8744,142,2023-10-13,3.02,Tablet
8745,173,2023-01-04,28.97,Mobile
8746,865,2023-11-16,86.48,Desktop
8747,678,2023-11-17,38.48,Mobile
8748,447,2023-01-08,7.24,Mobile
